Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbMxH,BbMxA,BbAHh,BbMxAHH,BbMxAHA
25/08/2018,Panetolikos,Atromitos,1,2,0,0,3.06,2.78,0,2.09,1.88
25/08/2018,PAOK,Asteras Tripolis,1,0,0,0,1.25,18,-1.75,2.06,1.87
26/08/2018,Olympiakos,Levadeiakos,1,0,0,0,1.18,30.44,-2,1.95,2.12
26/08/2018,Panionios,OFI Crete,2,2,0,0,2.05,4.2,-0.5,2.06,1.86
26/08/2018,Xanthi,Panathinaikos,0,1,1,0,2.01,4.8,-0.5,2.03,1.91
27/08/2018,Lamia,Aris,0,3,0,0,2.54,3.34,-0.25,2.17,1.78
01/09/2018,Asteras Tripolis,AEK,0,1,0,0,4.33,2.08,0.5,1.82,2.13
01/09/2018,Atromitos,Xanthi,0,0,0,0,1.77,5.28,-0.75,2.03,1.92
01/09/2018,Panathinaikos,Lamia,3,1,0,0,1.7,7,-0.75,1.95,2.12
02/09/2018,Aris,Larisa,2,0,0,0,1.72,6.16,-0.75,1.96,1.98
02/09/2018,Olympiakos,Giannina,5,0,0,0,1.31,13,-1.5,1.96,1.98
02/09/2018,Panionios,PAOK,0,1,0,0,8,1.62,1,1.92,2.05
03/09/2018,Levadeiakos,Apollon,1,0,1,0,2.35,3.62,-0.25,2.05,1.92
03/09/2018,Panetolikos,OFI Crete,2,1,0,0,2.38,3.5,-0.25,2.02,1.92
15/09/2018,AEK,Panionios,4,0,0,0,1.4,13.82,-1.25,2,1.92
15/09/2018,Apollon,Giannina,1,2,0,1,2.67,3.4,0,1.82,2.28
15/09/2018,OFI Crete,PAOK,1,3,0,0,11.02,1.44,1.25,1.86,2.09
16/09/2018,Atromitos,Lamia,1,0,0,1,1.34,16.92,-1.25,1.93,2.04
16/09/2018,Larisa,Panathinaikos,1,3,0,0,3.06,2.8,0,2.06,1.9
16/09/2018,Olympiakos,Asteras Tripolis,2,1,0,0,1.41,11.25,-1.25,1.97,1.99
16/09/2018,Xanthi,Panetolikos,1,1,0,0,2.12,4.36,-0.5,2.09,1.84
17/09/2018,Aris,Levadeiakos,2,0,0,0,1.63,7.5,-0.75,1.82,2.13
22/09/2018,Asteras Tripolis,Apollon,2,0,0,0,1.51,10,-1,1.93,2.04
22/09/2018,Atromitos,Larisa,2,0,0,1,1.65,7,-1,2.29,1.8
22/09/2018,Giannina,Aris,1,0,0,0,3.28,2.55,0.25,1.85,2.1
23/09/2018,Panathinaikos,Levadeiakos,3,0,0,0,1.64,7,-1,2.2,1.82
23/09/2018,PAOK,AEK,2,0,0,0,1.94,4.83,-0.5,1.64,1.99
23/09/2018,Xanthi,OFI Crete,3,0,0,0,2.16,4.03,-0.5,2.16,1.79
24/09/2018,Panetolikos,Lamia,2,2,0,0,1.88,5,-0.75,2.18,1.82
24/09/2018,Panionios,Olympiakos,0,1,0,0,7.5,1.57,1,2,1.97
29/09/2018,Larisa,Panetolikos,1,0,0,0,2.5,3.6,-0.25,2.11,1.85
29/09/2018,OFI Crete,AEK,0,3,1,0,6.5,1.83,0.75,1.9,2.09
29/09/2018,Panathinaikos,Giannina,2,1,0,0,1.7,6.06,-0.75,1.92,2.05
30/09/2018,Apollon,Panionios,0,2,0,0,3.31,2.65,0,2.2,1.8
30/09/2018,Aris,Asteras Tripolis,2,0,0,0,2.29,3.8,-0.25,1.93,2
30/09/2018,Levadeiakos,Atromitos,0,2,0,0,3.9,2.3,0.25,2.02,1.92
30/09/2018,Olympiakos,PAOK,0,1,0,0,2.33,3.7,-0.25,1.97,1.97
01/10/2018,Lamia,Xanthi,0,0,0,0,2.85,3.1,0,1.87,2.05
06/10/2018,Asteras Tripolis,Panathinaikos,1,1,1,0,2.45,3.3,-0.25,2.06,1.88
06/10/2018,Panetolikos,Levadeiakos,2,1,0,1,2.1,4.35,-0.25,1.78,2.2
06/10/2018,Panionios,Aris,1,0,0,0,2.5,3.35,-0.25,2.09,1.85
07/10/2018,AEK,Olympiakos,1,1,0,0,2.6,3.15,-0.25,2.19,1.81
07/10/2018,Atromitos,Giannina,1,0,0,0,1.71,7.5,-0.75,1.96,1.98
07/10/2018,Lamia,OFI Crete,1,1,0,0,2.15,4.25,-0.25,1.8,2.17
07/10/2018,PAOK,Apollon,2,0,0,0,1.16,26,-2.25,2.01,1.92
08/10/2018,Xanthi,Larisa,1,0,0,2,1.95,5.05,-0.75,2.27,1.7
20/10/2018,Apollon,AEK,0,2,0,0,9.75,1.45,1.25,1.9,2.03
20/10/2018,Giannina,Panetolikos,0,2,0,0,2.1,4.5,-0.5,2.08,1.88
20/10/2018,Larisa,Lamia,1,2,0,1,2.2,4.1,-0.25,1.85,2.11
20/10/2018,Panathinaikos,Panionios,1,0,0,0,1.85,5.29,-0.75,2.14,1.84
21/10/2018,Aris,PAOK,1,2,0,0,3.8,2.25,0.5,1.75,2.25
21/10/2018,Levadeiakos,Xanthi,1,2,0,0,2.85,3.1,0,1.91,2.04
21/10/2018,OFI Crete,Olympiakos,1,0,0,0,9.04,1.5,1.25,1.86,2.2
22/10/2018,Atromitos,Asteras Tripolis,3,2,1,0,2,4.7,-0.5,1.98,1.96
27/10/2018,Lamia,Levadeiakos,3,2,0,1,2.25,4,-0.25,1.88,2.11
27/10/2018,Larisa,OFI Crete,0,0,0,0,2.25,4.1,-0.25,1.88,2.07
28/10/2018,AEK,Aris,4,0,0,0,1.57,7.2,-1,2.02,1.9
28/10/2018,Panetolikos,Asteras Tripolis,1,1,0,0,2.9,3,0,1.92,2.02
28/10/2018,Panionios,Atromitos,2,2,0,0,3,2.85,0,2,1.96
29/10/2018,Olympiakos,Apollon,1,0,0,0,1.14,31,-2.25,1.92,2.03
29/10/2018,PAOK,Panathinaikos,2,0,0,0,1.49,8.57,-1.25,2.2,1.8
29/10/2018,Xanthi,Giannina,2,1,1,1,2.1,4.45,-0.5,2.05,1.9
03/11/2018,Atromitos,PAOK,1,1,0,0,6.5,1.75,0.75,1.94,1.99
03/11/2018,Levadeiakos,Larisa,1,1,0,0,2.33,4.2,-0.25,1.93,2.04
03/11/2018,Panathinaikos,AEK,0,0,0,0,4,2.2,0.25,2.09,1.85
03/11/2018,Panionios,Panetolikos,3,0,0,0,1.8,5.62,-0.75,2.07,1.91
04/11/2018,Aris,Olympiakos,0,1,0,0,4.05,2.1,0.25,2.15,1.83
04/11/2018,Giannina,Lamia,0,0,0,0,2.06,4.45,-0.5,2.08,1.9
04/11/2018,OFI Crete,Apollon,0,0,0,0,1.8,6,-0.75,2.06,1.86
05/11/2018,Asteras Tripolis,Xanthi,0,1,0,0,1.7,6,-0.75,1.9,2.06
10/11/2018,Larisa,Giannina,2,0,0,1,2.3,4.2,-0.25,1.85,2.07
10/11/2018,Levadeiakos,OFI Crete,2,1,0,0,2.38,3.75,-0.25,1.99,1.96
10/11/2018,Xanthi,Panionios,0,1,1,0,2.15,4.11,-0.25,1.8,2.14
11/11/2018,AEK,Atromitos,0,2,0,0,1.65,7,-1,2.21,1.8
11/11/2018,Lamia,Asteras Tripolis,0,0,1,1,3.49,2.49,0.25,1.86,2.07
11/11/2018,Olympiakos,Panathinaikos,1,1,0,0,1.5,8.5,-1,1.82,2.16
11/11/2018,PAOK,Panetolikos,2,1,0,0,1.17,23,-2.25,2.15,1.8
12/11/2018,Apollon,Aris,1,2,0,0,4.6,2,0.5,1.97,1.96
24/11/2018,Asteras Tripolis,Larisa,2,0,0,0,1.55,9.77,-1,2.03,1.94
24/11/2018,Panathinaikos,Apollon,5,1,0,0,1.38,13,-1.25,1.95,2
24/11/2018,Panetolikos,AEK,2,1,0,0,7,1.65,0.75,2.13,1.86
24/11/2018,PAOK,Xanthi,2,0,0,0,1.25,18.89,-1.75,2.03,1.93
25/11/2018,Atromitos,Olympiakos,1,2,1,0,3.8,2.35,0.25,1.98,1.96
25/11/2018,Giannina,Levadeiakos,2,0,0,0,1.95,4.85,-0.5,1.95,2
25/11/2018,OFI Crete,Aris,1,2,0,0,3.05,2.89,0,2.02,1.9
26/11/2018,Panionios,Lamia,1,0,0,0,1.77,5.75,-0.75,2.05,1.91
01/12/2018,Apollon,Atromitos,1,1,0,0,5.8,1.8,0.75,1.85,2.08
01/12/2018,Giannina,OFI Crete,1,1,0,0,2.05,4.61,-0.5,2.05,1.88
01/12/2018,Larisa,Panionios,4,2,0,1,2.65,3.43,0,1.75,2.28
02/12/2018,AEK,Xanthi,2,0,0,0,1.36,13,-1.5,2.12,1.85
02/12/2018,Aris,Panathinaikos,1,1,0,1,2.48,3.4,-0.25,2.07,1.88
02/12/2018,Levadeiakos,Asteras Tripolis,0,2,1,0,3.4,2.6,0,2.28,1.75
03/12/2018,Lamia,PAOK,0,1,0,1,12,1.42,1.25,1.9,2.07
03/12/2018,Olympiakos,Panetolikos,2,1,0,1,1.19,23,-1.75,1.76,2.25
08/12/2018,AEK,Lamia,2,0,0,0,1.23,21,-1.75,1.98,2.04
08/12/2018,Asteras Tripolis,Giannina,1,0,0,0,1.57,7.5,-0.75,1.71,2.29
09/12/2018,Atromitos,Aris,4,2,0,0,2.2,4.1,-0.5,2.15,1.84
09/12/2018,OFI Crete,Panathinaikos,3,1,0,0,3.05,2.85,0.25,1.75,2.38
09/12/2018,PAOK,Larisa,2,1,0,1,1.25,20,-1.75,1.99,1.96
09/12/2018,Xanthi,Olympiakos,1,1,0,1,6.5,1.7,0.75,2.04,1.92
10/12/2018,Panetolikos,Apollon,2,1,0,0,1.8,5.75,-0.75,2.08,1.9
10/12/2018,Panionios,Levadeiakos,1,1,0,0,1.85,5.6,-0.75,2.14,1.86
15/12/2018,Aris,Panetolikos,1,2,1,0,1.65,6.4,-0.75,1.81,2.14
15/12/2018,Asteras Tripolis,OFI Crete,2,1,0,0,1.5,8.5,-1,1.89,2.05
15/12/2018,Giannina,Panionios,3,1,0,0,2.34,3.72,-0.25,1.95,2.02
16/12/2018,Apollon,Xanthi,1,0,0,0,3.17,2.75,0.25,1.75,2.31
16/12/2018,Larisa,AEK,0,0,0,0,6.19,1.75,0.75,1.97,1.98
16/12/2018,Olympiakos,Lamia,3,0,0,0,1.18,26,-2,2.01,1.95
16/12/2018,Panathinaikos,Atromitos,1,0,1,0,2.48,3.5,-0.25,2.09,1.87
17/12/2018,Levadeiakos,PAOK,1,2,0,0,9.64,1.45,1.25,1.85,2.08
12/01/2019,Atromitos,Panetolikos,2,2,0,0,1.64,7,-0.75,1.85,2.1
12/01/2019,Larisa,Apollon,3,0,0,1,1.95,5.16,-0.5,1.96,1.98
12/01/2019,OFI Crete,Panionios,1,1,0,0,2.35,3.81,-0.25,1.94,2.01
13/01/2019,Asteras Tripolis,PAOK,0,3,0,1,4.2,2.2,0.5,1.8,2.21
13/01/2019,Levadeiakos,Olympiakos,0,2,0,0,11,1.45,1,2.28,1.75
13/01/2019,Panathinaikos,Xanthi,2,2,0,0,1.65,7.5,-0.75,1.83,2.11
14/01/2019,Aris,Lamia,1,0,0,0,1.67,7.5,-1,2.19,1.81
14/01/2019,Giannina,AEK,0,4,0,0,5.5,1.9,0.5,2.08,1.9
19/01/2019,Apollon,Levadeiakos,0,0,0,0,2.28,3.7,-0.25,1.95,2.03
19/01/2019,Giannina,Olympiakos,1,2,0,0,8.5,1.46,1,2.16,1.8
19/01/2019,PAOK,Panionios,3,0,0,1,1.22,19,-2,2.19,1.82
20/01/2019,AEK,Asteras Tripolis,3,0,0,0,1.6,7,-1,2.04,1.9
20/01/2019,Larisa,Aris,0,0,0,0,2.7,3.1,0,1.85,2.12
20/01/2019,OFI Crete,Panetolikos,3,0,0,1,2.08,4.16,-0.25,1.78,2.16
20/01/2019,Xanthi,Atromitos,2,1,0,0,3.2,2.65,0,2.16,1.8
21/01/2019,Lamia,Panathinaikos,1,0,0,0,3.15,2.7,0.25,1.77,2.56
26/01/2019,Giannina,Apollon,1,0,0,1,1.55,8,-0.75,1.72,2.35
26/01/2019,Panetolikos,Xanthi,0,0,0,0,2.26,3.8,-0.25,1.9,2.05
26/01/2019,Panionios,AEK,0,2,0,0,5.5,1.75,0.75,1.95,2.02
27/01/2019,Asteras Tripolis,Olympiakos,0,2,0,0,5.25,1.85,0.5,2.16,1.85
27/01/2019,Lamia,Atromitos,2,1,0,0,3.25,2.6,0.25,1.79,2.19
27/01/2019,Levadeiakos,Aris,1,0,0,0,3.25,2.6,0.25,1.78,2.17
27/01/2019,Panathinaikos,Larisa,1,1,0,1,1.51,8.92,-1.25,2.25,1.75
27/01/2019,PAOK,OFI Crete,4,0,0,0,1.17,23,-2,2.07,1.96
30/01/2019,AEK,Levadeiakos,1,0,0,0,1.21,19.5,-2,2.11,1.82
30/01/2019,Lamia,Apollon,2,1,0,0,1.63,7.25,-0.75,1.83,2.1
30/01/2019,Olympiakos,Larisa,4,0,0,0,1.18,24,-2,1.95,2.01
30/01/2019,Panetolikos,Panathinaikos,0,1,0,1,2.85,2.92,0,1.95,2
30/01/2019,Panionios,Asteras Tripolis,1,0,0,0,2.87,2.9,0,1.95,2
30/01/2019,PAOK,Giannina,2,1,0,0,1.22,19,-1.75,1.85,2.06
31/01/2019,OFI Crete,Atromitos,1,1,0,0,2.86,2.8,0,1.99,1.97
31/01/2019,Xanthi,Aris,0,1,0,0,2.63,3.1,0,1.84,2.12
02/02/2019,Lamia,Panetolikos,0,2,0,0,2.4,3.8,-0.25,1.94,2.03
02/02/2019,Olympiakos,Panionios,4,0,0,0,1.16,26,-2,1.82,2.12
03/02/2019,AEK,PAOK,1,1,0,1,2.6,2.92,0,1.86,2.05
03/02/2019,Apollon,Asteras Tripolis,0,2,0,0,5.75,1.77,0.75,1.9,2.07
03/02/2019,Aris,Giannina,1,0,0,0,1.66,6.5,-0.75,1.86,2.05
03/02/2019,Larisa,Atromitos,0,1,0,0,2.75,2.9,0,1.9,2.01
03/02/2019,Levadeiakos,Panathinaikos,0,0,0,0,3.7,2.32,0.25,2.03,1.95
03/02/2019,OFI Crete,Xanthi,0,0,0,0,2.3,3.55,-0.25,1.95,1.96
09/02/2019,Giannina,Panathinaikos,1,0,1,0,3.25,2.6,0,2.2,1.8
09/02/2019,Panionios,Apollon,0,1,0,0,1.57,9.27,-1,2.01,1.91
09/02/2019,Xanthi,Lamia,0,0,0,0,2.05,4.5,-0.5,2.11,1.86
10/02/2019,AEK,OFI Crete,1,0,0,0,1.25,19.5,-1.5,1.8,2.15
10/02/2019,Atromitos,Levadeiakos,1,0,0,0,1.5,9.5,-1,1.9,2.15
10/02/2019,PAOK,Olympiakos,3,1,0,0,2.4,3.4,-0.25,2.03,1.9
11/02/2019,Asteras Tripolis,Aris,0,3,0,0,2.3,3.73,-0.25,1.95,1.98
11/02/2019,Panetolikos,Larisa,2,2,0,0,2.1,4.1,-0.25,1.8,2.12
16/02/2019,Giannina,Atromitos,0,2,0,0,3.3,2.6,0,2.21,1.75
16/02/2019,Panathinaikos,Asteras Tripolis,1,0,0,0,1.91,5,-0.75,2.25,1.74
17/02/2019,Aris,Panionios,1,1,1,0,1.75,5.8,-0.75,1.98,1.95
17/02/2019,Larisa,Xanthi,1,1,0,0,2.3,4,-0.25,1.9,2.03
17/02/2019,Levadeiakos,Panetolikos,1,0,0,0,2.6,3.2,-0.25,2.2,1.79
17/02/2019,Olympiakos,AEK,4,1,0,0,1.9,5,-0.5,1.9,2.07
18/02/2019,Apollon,PAOK,1,5,0,0,14,1.3,1.5,2.06,1.85
18/02/2019,OFI Crete,Lamia,1,3,1,0,2.15,4.45,-0.25,1.81,2.15
23/02/2019,AEK,Apollon,2,1,0,0,1.17,29,-2,1.92,2
23/02/2019,Asteras Tripolis,Atromitos,1,1,0,0,2.4,3.75,-0.25,1.95,1.99
23/02/2019,Xanthi,Levadeiakos,0,1,0,0,1.95,5.51,-0.5,1.95,1.98
24/02/2019,Lamia,Larisa,2,1,0,0,2.3,3.85,-0.25,1.91,2.02
24/02/2019,Panionios,Panathinaikos,2,0,0,0,3.1,2.7,0,2.12,1.81
24/02/2019,PAOK,Aris,1,1,0,0,1.43,10,-1.25,2,1.95
25/02/2019,Olympiakos,OFI Crete,5,1,0,0,1.2,19,-2,2.03,1.9
25/02/2019,Panetolikos,Giannina,1,0,0,0,2.15,4.23,-0.25,1.8,2.15
02/03/2019,Aris,AEK,2,0,0,0,3.4,2.66,0,2.35,1.77
02/03/2019,Giannina,Xanthi,0,0,1,0,2.3,4.25,-0.25,1.9,2.03
03/03/2019,Asteras Tripolis,Panetolikos,3,0,1,0,1.75,5.6,-0.75,2.01,1.91
03/03/2019,Atromitos,Panionios,3,0,0,0,1.55,9,-1,2.08,1.96
03/03/2019,Levadeiakos,Lamia,1,1,0,0,2.4,3.95,-0.25,2,1.92
03/03/2019,OFI Crete,Larisa,0,0,0,0,2.06,4.6,-0.5,2.05,1.92
03/03/2019,Panathinaikos,PAOK,0,2,0,1,4.5,1.95,0.5,1.99,1.95
04/03/2019,Apollon,Olympiakos,0,2,0,0,23,1.21,2.25,1.75,2.34
09/03/2019,AEK,Panathinaikos,0,0,0,0,1.67,7,-1,2.25,1.75
09/03/2019,Xanthi,Asteras Tripolis,0,0,1,2,2.76,3.22,0,1.83,2.16
10/03/2019,Apollon,OFI Crete,0,0,0,0,3.66,2.25,0.25,1.98,1.96
10/03/2019,Lamia,Giannina,1,1,0,0,2.23,4.27,-0.5,2.25,1.78
10/03/2019,Larisa,Levadeiakos,2,0,0,1,2.07,4.6,-0.5,2.08,1.9
10/03/2019,Olympiakos,Aris,4,1,0,0,1.35,11,-1.5,1.96,2
10/03/2019,PAOK,Atromitos,3,0,0,1,1.45,9.65,-1.25,2.03,1.9
11/03/2019,Panetolikos,Panionios,5,0,0,1,2.25,4,-0.25,1.89,2.05
16/03/2019,Asteras Tripolis,Lamia,0,0,0,0,1.72,6.5,-0.75,1.94,1.99
16/03/2019,Giannina,Larisa,0,0,0,1,1.95,5.09,-0.5,1.95,1.98
16/03/2019,Panetolikos,PAOK,1,2,0,0,9,1.46,1.25,1.85,2.08
17/03/2019,Atromitos,AEK,0,1,0,0,3.2,2.82,0.25,1.69,2.33
17/03/2019,OFI Crete,Levadeiakos,2,0,1,0,1.82,5.75,-0.5,1.83,2.17
17/03/2019,Panionios,Xanthi,1,0,0,0,1.88,5.25,-0.5,1.87,2.06
18/03/2019,Aris,Apollon,5,0,0,0,1.22,23,-1.75,1.92,2.02
30/03/2019,Lamia,Panionios,1,0,0,0,2.44,3.65,-0.25,2.01,1.94
30/03/2019,Larisa,Asteras Tripolis,2,1,0,0,3.1,3.1,0,1.99,1.96
30/03/2019,Levadeiakos,Giannina,0,2,0,1,2.5,3.5,-0.25,2.09,1.87
31/03/2019,AEK,Panetolikos,4,0,0,0,1.4,10,-1.25,1.96,2.01
31/03/2019,Aris,OFI Crete,3,1,0,0,1.57,7.5,-1,2.05,1.93
31/03/2019,Olympiakos,Atromitos,2,1,0,0,1.38,11,-1.25,1.9,2.08
31/03/2019,Xanthi,PAOK,1,2,0,0,13,1.45,1,2.25,1.8
01/04/2019,Apollon,Panathinaikos,1,3,1,0,12.5,1.4,1.25,1.94,2
06/04/2019,OFI Crete,Giannina,1,0,0,0,2.16,4.33,-0.25,1.81,2.14
06/04/2019,Panathinaikos,Aris,2,0,0,0,2.55,3.3,-0.25,2.16,1.81
06/04/2019,Panionios,Larisa,1,0,0,0,1.96,5,-0.5,1.93,1.99
07/04/2019,Asteras Tripolis,Levadeiakos,0,0,0,0,1.5,10,-1,1.87,2.09
07/04/2019,Panetolikos,Olympiakos,0,5,0,0,7.5,1.55,1,2.05,1.89
07/04/2019,PAOK,Lamia,3,0,0,0,1.15,28,-2.25,2.11,1.85
07/04/2019,Xanthi,AEK,1,3,0,0,4.6,2.02,0.5,1.91,2.03
08/04/2019,Atromitos,Apollon,1,0,0,0,1.16,23,-2.25,2.09,1.86
14/04/2019,Apollon,Panetolikos,0,1,0,0,5.5,1.75,0.75,1.96,1.98
14/04/2019,Aris,Atromitos,0,2,0,0,2.11,4.05,-0.25,1.81,2.14
14/04/2019,Giannina,Asteras Tripolis,0,0,0,0,2.65,3.5,0,1.82,2.35
14/04/2019,Lamia,AEK,2,2,0,0,4.33,2.05,0.5,1.9,2.03
14/04/2019,Larisa,PAOK,1,1,0,0,7.75,1.48,1.25,1.87,2.08
14/04/2019,Levadeiakos,Panionios,1,2,0,0,2.26,3.8,-0.5,2.28,1.72
14/04/2019,Olympiakos,Xanthi,4,0,0,0,1.16,34,-2.5,2.07,1.84
14/04/2019,Panathinaikos,OFI Crete,1,3,0,1,2,4.6,-0.5,1.97,1.96
21/04/2019,AEK,Larisa,0,1,0,0,1.46,9,-1.25,2.14,1.85
21/04/2019,Atromitos,Panathinaikos,2,0,0,0,1.95,4.75,-0.5,1.96,1.97
21/04/2019,Lamia,Olympiakos,1,3,0,0,9,1.45,1.5,1.75,2.3
21/04/2019,OFI Crete,Asteras Tripolis,1,1,0,0,1.9,5.75,-0.5,1.83,2.09
21/04/2019,Panetolikos,Aris,1,2,0,0,3.95,2.14,0.25,2.11,1.84
21/04/2019,Panionios,Giannina,2,1,0,0,6.5,1.71,1,1.66,2.45
21/04/2019,PAOK,Levadeiakos,5,0,0,0,1.12,34,-2.5,1.9,2.02
21/04/2019,Xanthi,Apollon,2,0,0,0,1.22,18,-1.75,1.91,2.06
04/05/2019,Apollon,Lamia,0,3,0,0,3.3,2.25,0.25,1.94,1.94
05/05/2019,Aris,Xanthi,7,2,0,0,1.39,9,-1.5,2.05,1.85
05/05/2019,Asteras Tripolis,Panionios,3,0,0,0,1.33,11.25,-1.5,1.94,2
05/05/2019,Atromitos,OFI Crete,0,2,0,0,2.9,3.4,0,1.84,2.15
05/05/2019,Giannina,PAOK,0,2,0,0,3.45,2.12,0.25,2.06,1.81
05/05/2019,Larisa,Olympiakos,0,3,0,0,7.5,1.47,1,2.29,1.75
05/05/2019,Levadeiakos,AEK,0,3,1,0,14,1.24,2,1.9,2.05
05/05/2019,Panathinaikos,Panetolikos,4,0,0,0,1.66,5.5,-1,2.15,1.76
